msg_id,tag,agg_labels,db_labels,km_labels
<FIQHAKHREBSLSMSTFRVCSSJ@yahoo.com>,Phish,15,29,2
<200703011654109.SM01380@User>,Phish,6,6,52
<FPBEAEEUUJCLLNUZELSPCX@msn.com>,Phish,15,29,2
<WSNGUXOCGHIFCVLSFYNSHJ@earthlink.net>,Phish,15,29,2
<20070303005126.A74196FA1A8@mail.example.org>,Phish,6,6,52
<EX2000LVKi3s1wsXZZT00002047@ex2000.msik.com.cn>,Phish,6,6,52
<GINCADNUCARQJFZZHUTCKRIOF@charter.net>,Phish,15,29,2
<20070303025439.38C8D6FA1A8@mail.example.org>,Phish,43,-1,24
<PBX-MAINTM4PGouiMbt00001c6f@PBX-MAINT>,Phish,4,-1,26
<20070305030222.2FD787B4625@cartridgetech.com>,Phish,3,-1,7
<20070305140855.DC87B6FA1C1@mail.example.org>,Phish,43,-1,24
<KVEGMNMTMWOJJBYGRDSAPFUH@verizon.net>,Phish,15,29,2
<200703051420531.SM00992@User>,Phish,15,4,2
<MIAFE01Khf4HEousNfa00000485@miafe01.optimeme.com>,Phish,10,-1,16
<DEWNOwBVPFvBbSu5vzx00000e6c@de.deco.local>,Phish,15,-1,20
<B0005152017@CW-US-MAIL-01.cyberwize.local>,Phish,15,-1,20
<SBS9T3TGJ2TUSzbAUfK000005c3@wedgewoodcabinetry.com>,Phish,18,30,49
<20070306175828.C7C18131FBA1@mail.example.org>,Phish,6,6,52
<E1HOfcv-0005eO-KA@pass16.dizinc.com>,Phish,4,-1,26
<E1HOfcv-0005eR-L8@pass16.dizinc.com>,Phish,4,-1,26
<200703062033.l26KWxap094279@mx.tezaa.com>,Phish,4,-1,28
<20070307002630.3927.qmail@mail.webxpress.hu:webxpress.hu>,Phish,16,10,49
<20070307015416.F35BF6FA1C4@mail.example.org>,Phish,43,-1,24
<20070307005126.10991.qmail@mail.webxpress.hu:webxpress.hu>,Phish,4,-1,26
<20070307012019.20317.qmail@mail.webxpress.hu:webxpress.hu>,Phish,6,-1,30
<20070307020202.28442.qmail@mail.webxpress.hu:webxpress.hu>,Phish,16,10,49
<20070307173125.CEC47131FBE3@mail.example.org>,Phish,18,30,49
<CVWF-SBSAEWopcnvy3J0000aaf0@cvworkingfamilies.org>,Phish,10,-1,16
<20070308152305.C07709B1CBD4@crownprepress>,Phish,4,-1,44
<KTMBGKGSVRQDKYXBLYYHO@yahoo.com>,Phish,4,27,26
<20070309004113.C8AAD9B86DF8@crownprepress>,Phish,27,-1,56
<20070308155518.1673D70A9EC8@OgallalaKCNserver.local>,Phish,27,-1,56
<20070309044807.9E5C46FA1A8@mail.example.org>,Phish,43,-1,24
<20070309103837.8DC7F6FA1A8@mail.example.org>,Phish,43,-1,24
<B7CB5F33.6454712@shaw.ca>,Phish,30,-1,14
<SERVERsqVAvYKccWo7Z00001a2c@server.vermillion.local>,Phish,6,6,51
<OPJKWTFIJJDBIRYSWIRGZPTXQ@yahoo.com>,Phish,4,27,26
<FPLYMIHQPKPQYOWKWPUVO@yahoo.com>,Phish,4,27,26
<20070311160247.B82F8C31F@server02.nethost.hu>,Phish,4,-1,26
<20070311154507.7B9AF736205C@OgallalaKCNserver.local>,Phish,0,26,40
<20070311160247.AECEAC361@server02.nethost.hu>,Phish,4,-1,26
<20070311212549.F34996FA1C1@mail.example.org>,Phish,43,-1,24
<20070311183941.442FB7379A25@OgallalaKCNserver.local>,Phish,0,26,40
<E1HQgS2-000614-VF@ns3.hostinglmi.net>,Phish,4,-1,26
<E1HQgS3-00061G-2p@ns3.hostinglmi.net>,Phish,4,-1,26
<E1HQnUA-0008P1-TX@name1.bwbd.co.uk>,Phish,4,-1,26
<SERVERPfTlHAUcgw8yT00000dcf@server>,Phish,15,-1,40
<MAIL2691LwT8rU7nMvU000182a2@mail2691.floridaoutdoor.com>,Phish,14,24,65
<ARCHIVAL-DC01IhTrBo0000006a@frontiernet.net>,Phish,16,-1,49
<200703132101161.SM01180@User>,Phish,6,-1,30
<IXVOTIKMVHRFJUSVGGPDGUCWU@hotmail.com>,Phish,16,-1,49
<20070314213723.582ED6FA1C1@mail.example.org>,Phish,6,6,51
<20070315060946.A3486131FC06@mail.example.org>,Phish,15,4,2
<20070315063522.B0FE3131FD97@mail.example.org>,Phish,4,-1,44
<EXSERVERehYSoOZzHZl000004e2@mail.glwshows.net>,Phish,4,-1,44
<20070315224735.AC891131FD58@mail.example.org>,Phish,0,-1,20
<1174040108.16562.qmail@paypal.com>,Phish,15,-1,2
<20070316034733.098FF131FA0F@mail.example.org>,Phish,15,4,2
<ORGANIZA-CPLWF1gOHp000006e9@organiza-cplwf1>,Phish,27,-1,20
<20070316111005.D1D0C131FE4D@mail.example.org>,Phish,4,-1,44
<ORGANIZA-CPLWF1r2Ae00000aaa@organiza-cplwf1>,Phish,27,-1,20
<YVZLXEOEEONLISOVSCDAFL@earthlink.net>,Phish,6,6,51
<391ECBD2C2C14516B94C5A28A9466955.MAI@bidme.co.nz>,Phish,27,28,56
<1130384585.13653@paypal.com>,Phish,14,-1,30
<20070318170439.8B4E56FA1A8@mail.example.org>,Phish,43,-1,24
<ZCRSNBSMGFNFHFEDIWMXFBNIU@e-mail.ru>,Phish,6,-1,52
<200703182234.l2IMYcB29319@spam.thegeekempire.net>,Phish,0,9,41
<20070318192619.6240A772435E@OgallalaKCNserver.local>,Phish,33,16,31
<SYZSOIFPTXALNNFFQKPGQZ@netvigator.com>,Phish,6,-1,52
<PC-SERVER189QtpfTYS00000020@precision-computer.com>,Phish,27,-1,56
<20070319011344.059096FA1A8@mail.example.org>,Phish,32,-1,11
<ZUOBVKTJGHZKCKUQOVJUOFP@yahoo.com>,Phish,18,21,21
<20070320100620.132676FA1C6@mail.example.org>,Phish,43,-1,24
<MERCURYSmLAztxc1o8y000001d3@MERCURY.xention.com>,Phish,18,-1,49
<20070321042828.5F9EF6FA1CA@mail.example.org>,Phish,32,-1,11
<SSYNODISVQLBJZUQLPIEI@msn.com>,Phish,6,6,52
<NTSERVER6eDIBlgb8hM0000088a@NTSERVER.McNaughtons.local>,Phish,6,6,51
<E1HUAi0-0005pK-00@pop06.mail.atl.earthlink.net>,Phish,4,-1,44
<SERVEUR_FTy9CMdZpDs00000ad5@mail.eif.fr>,Phish,16,10,49
<200608081103.k78B3fuj025083@paris1>,Phish,18,23,16
<200703221544.l2MFiUau000785@websonicos.com>,Phish,13,-1,15
<1130384585.13653@paypal.com>,Phish,13,-1,15
<BNICVGLOAUEQTKXEDMKPD@comcast.net>,Phish,13,31,30
<20070322211537.E3CBD7B1BDC2@OgallalaKCNserver.local>,Phish,4,-1,56
<MSWFNRPQMHCFASIFWLEEQPF@charter.net>,Phish,13,31,30
<TMJGXXJREIMICYNDGSXBHEABT@yahoo.com>,Phish,13,31,30
<GGDPUCNZSDVITJUQJAXAQKIS@verizon.net>,Phish,13,31,30
<20070323181000.145526FA1A8@mail.example.org>,Phish,43,-1,24
<HICBVJTAMUHUTQJDIIPXSSRZX@msn.com>,Phish,13,31,30
<1130384585.13653@paypal.com>,Phish,13,-1,15
<SIRIUSNT2Cl8aii08N800000355@SIRIUSNT2.sirius.com>,Phish,4,-1,44
<200703240601.l2O61CB25782@spam.thegeekempire.net>,Phish,6,-1,15
<JSPFOXTQHRQDTZBOPIPYJRB@msn.com>,Phish,14,18,17
<1174666556_882@holdusgroup03>,Phish,6,-1,15
<200703240541445.SM01268@User>,Phish,10,-1,16
<MAGICLYNK016ybl5CdQ0000fead@magiclynk01.magiclynk>,Phish,4,-1,28
<CLCBC01Tlm70rM3Tbhy00000144@clcbc01.CLCBC.LOCAL>,Phish,0,9,41
<200703252014.l2PKEiB15384@spam.thegeekempire.net>,Phish,4,-1,46
<20070325173022.E33916FA1C1@mail.example.org>,Phish,7,-1,24
<20070325184858.518A5131FB32@mail.example.org>,Phish,4,-1,46
<NYSC-WEBPITG36LQiUB00002f08@nysc-web.chinesehighway.com>,Phish,10,-1,16
<200703251345984.SM02228@User>,Phish,0,9,41
<200703261400.l2QE05uw029293@mail.ganymede.com.pl>,Phish,6,-1,51
<20070326205454.2517F6FA1A8@mail.example.org>,Phish,32,-1,11
<CLCBC01gE1sLHE7Nm9y00000387@clcbc01.CLCBC.LOCAL>,Phish,0,9,41
<200703270341.l2R3feB11839@spam.thegeekempire.net>,Phish,6,-1,15
<20070327025337.519AE6FA1A8@mail.example.org>,Phish,4,-1,3
<200703270603.l2R63TB14109@spam.thegeekempire.net>,Phish,4,-1,3
<200703270319.l2R3JoFo029344@svr1.ctwebhosts.net>,Phish,6,-1,15
<20070327053533.8410A6FA1A8@mail.example.org>,Phish,4,-1,3
<200703270845.l2R8jPB30015@spam.thegeekempire.net>,Phish,4,-1,3
<JMJFHIWKNGJVCDHCZWAM@msn.com>,Phish,13,31,30
<ZAODPPKMAPRIXLMLKCYHBA@comcast.net>,Phish,13,31,30
<20070326233741.9872.qmail@server1.sikworld.com>,Phish,14,-1,17
<20070327135841.10060.qmail@cecchile.cl>,Phish,14,-1,17
<SERVER01iHY5FbEFYam000066e7@server01.EA.local>,Phish,18,30,49
<20070327213623.A27078438D@mkl-server.de>,Phish,6,32,52
<20070328033545.7F4C06FA1C1@mail.example.org>,Phish,43,-1,24
<DBHJJQYHUIMBQCEQQLND@charter.net>,Phish,15,13,49
<20070328115709.098A56FA1C1@mail.example.org>,Phish,0,9,41
<B0041869622@ms104.mail1.com>,Phish,6,6,51
<B0041869622@ms104.mail1.com>,Phish,6,6,51
<EVWVOZKFODFWYOHJVCNLMEN@yahoo.com>,Phish,6,-1,17
<SERVERkZvLQET7ffSsn00000191@server.DrummondRecruitment.local>,Phish,4,-1,28
<JENNIFER-77LLOKmsQS000000b7@jennifer-77llok>,Phish,4,-1,28
<SERVERosJ3Ih7jtrSBy00000740@Server.BroadRealty.local>,Phish,6,-1,52
<2378b88f3e489f19bc92ae813a643de9@localhost.localdomain>,Phish,4,-1,34
<1036861013-34637703@westlawngraphic.net>,Phish,0,9,41
<YSQFVPQTTSXPNGWDTEMSSUW@yahoo.com>,Phish,13,31,30
<20070331143839.543CE6FA1CA@mail.example.org>,Phish,14,24,65
<ZIUNBSSFREQPFNGRBBWNQAK@verizon.net>,Phish,13,31,30
<20070331212739.73B106FA1A8@mail.example.org>,Phish,32,-1,11
<BZHMOCOATYVLXTSHAWQEQB@hotmail.com>,Phish,13,31,30
<20070401000218.602E36FA1A8@mail.example.org>,Phish,4,-1,26
<YDEYJZHIYBCCVEAIWXCCIEQ@comcast.net>,Phish,13,31,30
<20070401090755.1F68C131F983@mail.example.org>,Phish,14,24,65
<PNET-EX2KbB5Rw1SSfW000000a7@pnet-ex2k.pwhtgroup.net>,Phish,18,30,49
<8CBFAF15.0908271@nimbler.net>,Phish,10,-1,16
<SERVER2F5fU4XNhJWWM00000c11@server>,Phish,4,-1,28
<TCLAQQHNGOCCZIWSDPQYRG@charter.net>,Phish,15,13,49
<ZBHHLYHAIJTXLNBHBMVZA@yahoo.com>,Phish,15,13,49
<20070402022012.C2C096FA1A8@mail.example.org>,Phish,32,-1,11
<20070402104137.A8777F1B3@mail.itbs.com.tw>,Phish,14,-1,17
<1175554494.12744.qmail@citybank.com>,Phish,4,-1,34
<20070403045718.C1D9C6FA1C1@mail.example.org>,Phish,32,-1,11
<20070403065415.066B76FA1A8@mail.example.org>,Phish,43,-1,24
<002301c77616$2fd74586$6401a8c0@Shop_laptop1MS>,Phish,4,-1,26
<200704031754.l33HsOhB001842@mail.jackpot.com.tw>,Phish,15,4,2
<7E64A7F3-0960-4A7D-9540-B013B69DC1ED@matchmantra.com>,Phish,16,-1,49
<200704032117.l33LHVXk030691@smail.uni-net.co.kr>,Phish,14,-1,17
<20070403232725.7FA5E6FA1A8@mail.example.org>,Phish,32,-1,11
<200704031225320.SM01160@User>,Phish,4,-1,46
<ELECTRIC-00FFE4VXfE000001bc@electric-00ffe4>,Phish,4,-1,28
<20070404122441.D587C6FA1C1@mail.example.org>,Phish,43,-1,24
<IJOPKPKVKGXKLCXGOGTOTG@comcast.net>,Phish,16,-1,49
<SRIMAINxDbH8J0sca0Z000000e4@SRIMain.soltron.ca>,Phish,12,-1,63
<1175686898.379791.qmail@PayPal.com>,Phish,18,12,21
<PV-LUNCHZtJiKWjkwsI00000d4b@pv-lunch>,Phish,16,-1,49
<20070405213056.CA69B6FA1A8@mail.example.org>,Phish,32,-1,24
<20070406011448.E09D8131F929@mail.example.org>,Phish,4,-1,28
<SERVER12TUSzbAUfKRf00000132@server1.YinShingsbs.local>,Phish,16,-1,49
<NQJREZKRHCNYJAEYQUVR@yahoo.com>,Phish,6,-1,51
<78438D4B.9227225@nittanylink.com>,Phish,30,-1,14
<0376AE9D.7676116@nitches.com>,Phish,30,-1,14
<FTPMXitvVjJuYW8iOqz000004be@ftp>,Phish,4,-1,28
<20070407131658.9B12B10C05B@thelevellounge.com>,Phish,12,-1,63
<200704080810.l388AgOE008792@franctel.com.ec>,Phish,4,27,26
<BIGBOYwdr6Uy3CQmWoL00000dc9@bigboy.swt.loc>,Phish,18,30,49
<20070408112104.369946FA1C6@mail.example.org>,Phish,32,-1,24
<NTSERVERE8rZr3jTtBH00002ce1@vetvetvet.co.nz>,Phish,4,-1,26
<20070410014351.5A0956FA1C1@mail.example.org>,Phish,43,-1,24
<200704102011.l3AKBUFE023551@pugsly2.m1group.com.au>,Phish,4,-1,56
<SBSOZ2L37022WE1QO0500000602@mail.cathedralstl.org>,Phish,4,-1,44
<AEON-2yi67EKRuYDlrj0000028d@mail.aeon-tek.com>,Phish,16,-1,49
<200704112228308.SM01692@User>,Phish,18,12,21
<200704121659625.SM01268@User>,Phish,28,-1,27
<200704111806748.SM00916@info>,Phish,17,-1,9
<001801c77d1c$124d2370$0120e1d4@system3>,Phish,30,-1,14
<001b01c77d09$1a221f50$052697dc@nikolaiaf8nu9x>,Phish,30,-1,14
<1176376135.19226.qmail@eBay.com>,Phish,6,6,52
<001901c77d28$f7698500$0064b11c@xyz301c243370a>,Phish,30,-1,14
<NS3SU0hXCRQcqmSvux4000003b5@ns.ftd-asia.com.cn>,Phish,6,6,52
<001501c77d22$3c42a870$076e3b94@gabinet>,Phish,7,-1,11
<JANUSQMmf5Bmck1kfRy00021768@janus.ACplc.com>,Phish,16,-1,49
<TWIN-MAILTIVvLVKi3s000002de@twin-mail.twinsisters.local>,Phish,14,-1,17
<20070413002727.B0C2E6FA1C6@mail.example.org>,Phish,37,-1,33
<20070413004928.B22D0131FAA6@mail.example.org>,Phish,15,4,2
<001001c77d72$cb4a81f0$0301010a@RohoruaFamily>,Phish,4,-1,26
<20070411161950.55111F3A0@mail.itbs.com.tw>,Phish,13,-1,15
<20070413052453.3928F6FA1C1@mail.example.org>,Phish,16,-1,49
<JOEXyCTr9rf3yXvEbjk00000310@JOE>,Phish,5,-1,50
<200704131341.l3DDfSBs002112@franctel.com.ec>,Phish,4,27,26
<IXYKAKOQTWDSQOCWKYMWIGXWM@yahoo.com>,Phish,4,27,26
<56D998B4.E6E81572@aoquik.com>,Phish,4,-1,34
<20070414052209.6530F22C3F5@www.vertexco.com.tw>,Phish,4,-1,46
<001901c77e93$8ae5078a$0414a8c0@FSTPC04>,Phish,4,-1,26
<000901c77ec7$36f8a9ea$1000a8c0@rafael-n7xdgv0x>,Phish,4,-1,26
<2003SERVERMNFmWAFsT000004d3@2003SERVER.scphca.local>,Phish,18,23,16
<20070415055923.A71B7131F96D@mail.example.org>,Phish,6,-1,15
<20070415145612.1BFFC6FA1A8@mail.example.org>,Phish,37,-1,33
<93912098.20070416114802@Banesto.es>,Phish,30,36,14
<750182217.20070416123118@Banesto.es>,Phish,30,36,14
<20070417072707.543A0131FB18@mail.example.org>,Phish,4,-1,26
<01c780cb$ad6fa500$6c822ecf@xiduhd>,Phish,30,36,14
<ZRUFQKMSNMKNCZQVVTJLRKOA@yahoo.com>,Phish,6,-1,30
<01c7811f$ff421a80$6c822ecf@qawfe>,Phish,30,36,14
<20070417204646.C8144131FA74@mail.example.org>,Phish,6,-1,15
<CHSBOLWLXRVTIMVHVLDPYYQ@hotmail.com>,Phish,13,31,30
<ILTNJAEINDTXYVOGWOJHADYZM@hotmail.com>,Phish,13,31,30
<OCVHILCWVKUVNNYBUYJN@charter.net>,Phish,13,31,30
<GLTZLHQAKAGSOJDSMFWWXEBFA@yahoo.com>,Phish,13,31,30
<COMPUTERUV8wAddX47s000001c4@computer>,Phish,10,33,16
<20070418162248.921CD6FA1C1@mail.example.org>,Phish,0,26,40
<20070419002130.51B916FA1C5@mail.example.org>,Phish,37,-1,33
<RPOIIYPFLZCZJKGPLOQSSBAWX@yahoo.com>,Phish,5,-1,50
<20070418181193.SM00139@User>,Phish,6,6,51
<200704181654656.SM04608@User>,Phish,6,6,51
<E1HeVYZ-0004ID-Rv@chaos.liquidweb.com>,Phish,4,-1,26
<20070419195917.314DE131F898@mail.example.org>,Phish,6,6,51
<20070420005747.27084.qmail@mail.adraconsulting.com>,Phish,4,-1,34
<002601c7833a$4ea1a34a$0201a8c0@microsof-0a5d19>,Phish,4,-1,26
<TPIBEZVSGAIUFSPRJTTRXIVP@hotmail.com>,Phish,16,2,49
<EXCHANGE3KDzvT0WFBi000014c5@smtp.gh-ins.com>,Phish,18,23,16
<200704212109.l3LL9prm025364@smtp1.infomaniak.ch>,Phish,16,-1,49
<10cbfba010cc4770.10cc477010cbfba0@planet.nl>,Phish,4,-1,7
<200704222055.l3MKtORs027399@mail.dsum.edu.ua>,Phish,6,6,51
<1177283151.18499.qmail@eBay.com>,Phish,0,-1,17
<200704221636214.SM01152@User>,Phish,35,34,0
<20070423061155.D28086FA1C6@mail.example.org>,Phish,37,-1,33
<20070423101520.758E96FA1A8@mail.example.org>,Phish,37,-1,33
<B0000034590@buddy2.mbuddy.net>,Phish,12,-1,63
<20070423142530.1B0C0131F9AB@mail.example.org>,Phish,10,-1,16
<SERVERDNpo3g91Blas000002e9a@mail.challenger.com>,Phish,6,6,51
<MAILSRVR14iINEUORLc000071ed@mailsrvr1.lamottetech.com>,Phish,18,30,49
<MAILSRVdH1ofVE14axh00001482@mailsrv.Donnelly.local>,Phish,10,33,16
<20070424152817.418A26FA1C1@mail.example.org>,Phish,37,-1,33
<LR1UJgbEyJZ0HUwE8rZ0000aec5@mail.lrsanitary.com>,Phish,10,-1,16
"<.AAA-merchandizing-31116,1572.1177445336@retail-mail-app-5105.iad5.amazon.com>",Phish,7,-1,62
<20070425105740.4561B131FBB7@mail.example.org>,Phish,6,6,51
<20070425150424.CED6F131FBE7@mail.example.org>,Phish,27,-1,56
<20070424141115.18907.qmail@ns1.zcover.com>,Phish,16,2,49
<VYAKJIFXYIKWXKOVHQEABL@yahoo.com>,Phish,6,-1,51
<200704260907.l3Q97Adx015151@vmhost5.ukbboss.co.uk>,Phish,36,35,26
<20070424113706.4165.qmail@ns1.zcover.com>,Phish,16,2,49
<200704261509.l3QF9VeB014194@prag129.server4you.de>,Phish,16,-1,49
<200704261823.l3QINJ15006048@vmhost5.ukbboss.co.uk>,Phish,36,35,26
<002701c78878$ee25b490$0601a8c0@MICROSOF-2A67A2>,Phish,4,-1,26
<20070427092332.476E76FA1A8@mail.example.org>,Phish,6,25,30
<auto-000003049680@mail.tree-axis.com>,Phish,6,6,51
<NTSERVERDO3hRDT6Z3L000006df@NTSERVER.mtwater.kits>,Phish,35,34,0
<2003SERVER10NTY9agv00000266@jplzoning.com>,Phish,6,-1,51
<20070428095555.434A26FA1C1@mail.example.org>,Phish,20,-1,53
<E1Hhnew-0008T3-PY@ns1.vemficar.com.br>,Phish,36,35,26
<200704281704.l3SH4hI0008062@byrneslogistics.com>,Phish,36,35,26
<20070429080504.6D93A6FA1C1@mail.example.org>,Phish,37,-1,33
<EVMAILpjc0D543TuylJ00000167@evmail.everestllc.com>,Phish,16,10,49
<200704300007.l3U07lRJ005977@serverac.studioandreanicasagni.lan>,Phish,15,-1,2
<200704300240.l3U2eNsI014490@localhost.localdomain>,Phish,36,35,26
<001601c78aef$214d7650$0019f864@Larrymw2k>,Phish,30,36,14
<001b01c78b3c$1323a430$047eb99c@molcho>,Phish,30,36,14
<001401c78b38$e51497f0$0110ecd4@manfred>,Phish,30,36,14
<001101c78b41$34382ba0$0554c23c@jens>,Phish,30,36,14
<200704301633.l3UGXZB4017398@serverac.studioandreanicasagni.lan>,Phish,15,-1,2
<MYXUXLECQEMQJUTJIWRDXBJV@verizon.net>,Phish,6,6,52
<20070430182104.B5AF96FA1C1@mail.example.org>,Phish,37,-1,33
<ZGUBXNNPHFWIRTJQOYJY@msn.com>,Phish,6,32,52
<PHOTOSERVERZDgC81Tb00000e08@photoserver>,Phish,10,33,16
<20070430221659.95803131F9D8@mail.example.org>,Phish,0,9,41
<20070501124514.8C10F6FA1C8@mail.example.org>,Phish,37,-1,33
<200705012020992.SM02168@User>,Phish,12,-1,63
<20070502023131.499D36FA1A8@mail.example.org>,Phish,20,14,53
<JTNVIDEOcngLcr8kksj00001823@JTNVideo>,Phish,10,33,16
<200705021124.l42BOARe015430@localhost.localdomain>,Phish,36,35,26
<NETSERVER1WrdFOSPUP00000060@silversearchinc.com>,Phish,16,10,49
<200705030202.l4322sjv006599@host157.host157-server.com>,Phish,4,-1,46
<1178158704.71308.qmail@poste.it>,Phish,0,26,40
<20070503053939.F12F7131F7F6@mail.example.org>,Phish,16,10,49
<20070503030006.4F4D3BB371@service-box.dikar.es>,Phish,6,6,51
<NADIAm2YCaIpJEIbKy500014eb2@nadia.bglinks.net>,Phish,6,6,51
<@charter.net>,Phish,0,9,41
<002401c78e25$001c96da$3532a8c0@muh>,Phish,4,-1,26
<20070504204601.2D8015CFEA3@zawidow.com>,Phish,4,-1,28
<9$5o1476-pb$y33-$300-a$1-552-0i@ve32.g.28hs.17>,Phish,18,-1,21
<20070505133948.74E03131F9E0@mail.example.org>,Phish,6,6,51
<SERVERdTeAs0AokvJOJ00000bb8@server.simplybread.local>,Phish,6,6,51
<200705052154.l45LsSxD027155@byrneslogistics.com>,Phish,4,-1,44
<200705051818953.SM01188@User>,Phish,6,-1,17
<20070506071043.34FF3C9AAC@www.cafesam.com>,Phish,18,-1,21
<200705061845.l46Ij5q0025261@localhost.localdomain>,Phish,4,-1,44
<1178493511.14421.qmail@poste.it>,Phish,0,26,40
<20070506231734.10500.qmail@mailadmin.leeshanok.com>,Phish,0,26,40
<20070507015911.039576FA1C1@mail.example.org>,Phish,20,14,5
<200705070309.l4739eXU005721@www.le-one.net>,Phish,4,-1,44
<SERVER-PE42itnXeRgS000003bb@ADMAIL.advanceddevices.net>,Phish,6,6,52
<200705071131.l47BVcej028402@server.guidetech.com.tw>,Phish,12,-1,63
<OWHCGHKWLCXDITIRPKVMY@yahoo.com>,Phish,6,32,52
<SUPORTEZUbPHiNKyKJW00005dc5@ramazzotti.pt>,Phish,12,-1,63
<001501c790b4$cb241100$048987dc@teddy>,Phish,4,-1,34
<001401c7915b$1ddbbd20$01304bb4@changzhang>,Phish,4,-1,34
<ALLPROTECHFe2DylqBD00001cc6@allpro-tech.com>,Phish,6,6,51
<20070508095022.6F231131F847@mail.example.org>,Phish,14,-1,17
<20070508134336.C85336FA1C1@mail.example.org>,Phish,6,-1,51
<200705081703.l48H3bB24504@spam.thegeekempire.net>,Phish,6,-1,51
<200705080330.l483UpmH002586@localhost.localdomain>,Phish,4,-1,44
<MM01UaJ0gmkLGeq3v7d00003313@mm01.mcguiremfg.com>,Phish,6,6,51
<200705080910625.SM01260@User>,Phish,6,6,51
<200705090504828.SM01628@User>,Phish,6,6,52
<TVGWHRUKYUZQNECFRGVQVOY@msn.com>,Phish,6,-1,52
<servicl@>,Phish,16,-1,49
<20070509075546.8DB4D131FA38@mail.example.org>,Phish,16,-1,49
<20070509151727.517206FA1A8@mail.example.org>,Phish,20,14,5
<EXCHANGEFyDo6q6GnWV00002595@EXCHANGE.navco.local>,Phish,30,-1,14
<200705091024.l49AO1EP000947@localhost.localdomain>,Phish,4,-1,44
<DCEXpTPxu8I0RBWBycu0000330d@dcex.pcontratas.local>,Phish,6,6,51
<malocclusion@yahoo.com>,Phish,30,-1,14
<SERVIDORAqpfkNsjUHQ00000336@servidor.palanco.com>,Phish,18,-1,21
<20070511072916.270D1131FA65@mail.example.org>,Phish,4,-1,46
<20070512042843.0D71C6FA1A8@mail.example.org>,Phish,20,14,5
<MCLSRVHVvZ5cG5CzgxS00000960@medhurst-it.com>,Phish,35,34,0
<20070512194812.E1CB06FA1C5@mail.example.org>,Phish,20,-1,53
<200705121729934.SM00221@User>,Phish,6,6,51
<200705080902.l4892ElN029964@localhost.localdomain>,Phish,12,-1,63
<20070513151552.71CAD6FA1C9@mail.example.org>,Phish,20,15,53
<200705131643212.SM04668@User>,Phish,6,6,52
<20070514025900.06CD96FA1C5@mail.example.org>,Phish,20,14,32
<WIN2KEXCHANGE5Zmryl00002603@win2kexchange.smallworldtoys.com>,Phish,18,-1,21
<20070514185943.D6E5B5799FC@lger-gw.hwtx.com>,Phish,27,-1,56
<200705142328103.SM01924@User>,Phish,6,6,52
<20070515040939.5C645131F94C@mail.example.org>,Phish,4,-1,3
<20070515041324.7069CE72CB@broughton.textdrive.com>,Phish,15,29,2
<DSV-MX-01uOi6taaXM10000088e@mail1.ca.dsv.com>,Phish,10,-1,16
<20070516111519.736556FA1C1@mail.example.org>,Phish,20,15,5
<FS49cAgjHXwKHvyo3Dj000006b0@mail2.hgcaonline.com>,Phish,4,-1,46
<ZEUSkWHZqYW8BYXifWo00000158@mail.bandcon.com>,Phish,10,33,16
<200705162224.l4GMO2fw015860@vpstrial01.readyspace.com.hk>,Phish,36,35,26
<20070516230219.0C3B06FA1C5@mail.example.org>,Phish,20,15,32
<200705162046569.SM05276@User>,Phish,18,-1,21
<20070517010128.77EF16FA1C5@mail.example.org>,Phish,4,-1,3
<E1HoVVB-0001NN-00@pop04.mail.atl.earthlink.net>,Phish,0,26,40
<20070517032605.94A7D6FA1A8@mail.example.org>,Phish,20,15,32
<200705161813.l4GIDVn06131@ns2.interhostingusa.com>,Phish,4,-1,28
<20070517122405.AF8FF131FA1C@mail.example.org>,Phish,16,10,49
<20070517125551.E52A56FA1C5@mail.example.org>,Phish,20,15,5
<200705180053359.SM01896@User>,Phish,16,10,49
<ZEUS4nhrKtzcbLDiKBs0000074e@mail.bandcon.com>,Phish,10,33,16
<20070518021439.BA7F134735B@server19320152154.serverpool.info.serverpool.info>,Phish,18,12,21
<FS19jeEWWnHg4UeaCYP00000bdb@fs1.inclineglass.local>,Phish,6,6,52
<SERVER6rUIlQBVoQxUl0000130a@SERVER.tradeshowimages.com>,Phish,10,33,16
<200705190005.l4J05kmP006963@localhost.localdomain>,Phish,18,12,21
<20070519131113.599436FA1C1@mail.example.org>,Phish,20,15,32
<B0166114492@jack.htcomp.net>,Phish,35,34,0
<BOBSERVPkdpk2v1RiG7000019b5@bobbler.co.uk>,Phish,10,33,16
<20070520043536.4D2AC6FA1A8@mail.example.org>,Phish,20,15,32
<20070520044633.0EDBE131F93B@mail.example.org>,Phish,18,-1,21
<20070520153629.6B8301C000B5@mwinf1919.orange.fr>,Phish,4,-1,44
<200705201743.l4KHhLd5021835@host109.host109-server.com>,Phish,0,9,41
<200705202306463.SM02080@User>,Phish,4,-1,3
<20070520232002.CDF8A131FBCC@mail.example.org>,Phish,6,6,51
<DATAKOMfKHmj9n1xxWn00000921@max-plus.de>,Phish,10,33,16
<200705201159578.SM00295@User>,Phish,6,-1,52
<KVHUGKRTMOSPELNKLGBPFMDL@comcast.net>,Phish,6,-1,52
<20070521120001.BE2DD131FC9C@mail.example.org>,Phish,6,6,51
<20070521171804.5A0316FA1A8@mail.example.org>,Phish,20,15,5
